"";"City";"area_estabelecimentos";"area_lavouras";"area_producao";"despesas_terra";"qtde_estabelecimentos";"pessoal_ocupado";"salarios";"pessoal_homens";"pessoal_mulheres";"qtde_tratores";"qtde_maquinas";"uso_adubos";"uso_corretivos";"uso_assistencia_tecnica";"uso_agrotoxicos";"uso_conservacao";"uso_irrigacao";"uso_energia";"despesa_insumos";"intensidade_agrotoxico";"despesas_estabelecimentos";"despesas_outras";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"CR_sicor";"producao";"pib_agro_municipios";"cluster"
"2520";3522703;0,208587320685473;1,82205473047329;0,980900232878247;0,85326062499313;-0,227720769010864;0,121280451651217;0,992943497047329;0,334637258399059;-0,316462418269467;2,72743949447501;2,44647602913416;0,375275769064982;0,918210321370871;0,961584568500487;0,961584568500487;0,244859106413964;0,354620295901111;-0,170723871738878;0,59726597676709;-0,138103475724443;0,905402600034872;0,965223027711285;1,18964728729179;2,29782376145394;-0,212509713432417;0,464103956935904;1,6395759556161;1,83323294996444;11
"2521";3522802;-0,226850513548691;-0,107556713927133;-0,207903975339738;0,0307484225965763;-0,0842692896988608;-0,465510787130378;-0,293699525669865;-0,409625512087355;-0,549640638538082;0,259934985694709;0,258760112413551;-0,00471190921776474;0,624976537648403;-0,294232158846921;-0,294232158846921;-0,267368577577483;0,302248305930279;-0,138551453838948;-0,0326972906431218;-0,128398162025794;-0,129309225763439;-0,299811312520108;-0,0345275640506317;-0,0350341638899742;-0,0694489079849771;-0,138887682019819;-0,0998911191264794;-0,256860760643324;6
"2522";3522901;-0,406129004163258;-0,136482514022654;-0,302043059248027;-0,302083026953012;-0,91255420106885;-0,866074866298653;-0,348390399584395;-0,875842945675071;-0,79320331396036;-0,407549604263599;-0,389392737821888;-0,742224939973441;-0,547958597241472;-0,718119823913712;-0,718119823913712;-0,713676665105896;-0,366501719851116;-0,906093423737289;-0,367472396298204;-0,133783225983814;-0,41886289506969;-0,381034021841866;-0,27762340016289;-0,115936083907396;-0,899604567764485;-0,295850522153845;-0,311413030689655;-0,396610872825711;5
"2523";3523008;-0,300019102263823;0,084405711953237;-0,131853758740074;-0,179684272097829;-0,734713668497121;-0,758746691976053;-0,387548663168419;-0,818735990958503;-0,591178459152734;-0,486881789135693;-0,477413495261269;-0,745968660941744;-0,509148243513498;-0,619080649832686;-0,619080649832686;-0,68557978792493;-0,354415876011694;-0,693525662612749;-0,231314543658404;-0,101573121943119;-0,331194605638943;-0,347534332974136;-0,227018519075703;-0,0732253746555843;-0,733371941716404;-0,22667870314987;0,00195986395822258;-0,233985010772781;5
"2524";3523206;0,105769303084469;0,344882132099519;0,843751980422324;0,540076418955786;-0,321062485001551;-0,352113460093108;0,169865951572593;-0,309454296436982;-0,416530804295675;0,719514539436494;0,916515227096923;-0,0440209793849455;0,59910296849642;0,339618555271645;0,339618555271645;-0,311675191593621;-0,0079550192815732;-0,297115513488605;0,469541204896781;-0,0909048591758383;0,501468280042389;-0,135307253778574;0,374533228141033;0,406261546471843;-0,316279170904855;0,326915440741969;0,438196673545587;0,0946844871830399;6
"2525";3523305;-0,46617686860131;-0,335613293989018;-0,36587366867644;-0,297396266318818;-0,78089325430304;-0,710512899348932;-0,227246092475923;-0,653500294114664;-0,781874817429091;-0,618190233061917;-0,624648216796233;-0,515729821391114;-0,31940873639896;-0,646811618575373;-0,646811618575373;-0,850919103643689;-0,386644792916821;-0,773956707362575;-0,367730242292955;-0,139275024031833;-0,42560603775233;-0,371115119551421;-0,266471272437142;-0,22693177990265;-0,762588585082431;-0,330806685176919;-0,408996026273935;0,408526276062951;5
"2526";3523404;-0,374296220845094;-0,340706856974677;-0,370145720317413;-0,231910217579465;-0,666918106356517;-0,513105721577008;0,0994916652855145;-0,479370891208409;-0,549640638538082;0,33379598540321;0,0875197297587561;-0,467061448803176;-0,155542798436404;-0,32988626151609;-0,32988626151609;-0,641273173908792;-0,0442125507998416;-0,688929602912759;-0,220287835529949;-0,138679527315148;-0,238047048118774;-0,233279807534197;-0,305130113858306;-0,313483073027824;-0,676953595906147;-0,252198093541381;-0,306209130474478;4,62035418914078;6
"2527";3523503;-0,0403909215208796;-0,235475943426044;0,431806892682187;2,08802200744185;-0,784823431818437;-0,586893841423795;0,620010047073159;-0,52758413986256;-0,670477934871615;-0,0108886799031291;-0,0373097080643656;-0,605579124630384;-0,267661598094995;-0,369501931148501;-0,369501931148501;-0,527805016062586;-0,326215573719707;-0,764764587962595;2,01519143672384;-0,138547378336239;1,31848885899354;0,264723947086076;1,24329705417344;-0,0634910702237656;-0,775685701074098;-0,188240823888822;0,247293031849046;-0,0756413982439085;6
"2528";3523602;-0,210744997706366;-0,14619109417936;0,011106023425642;0,0526818908084261;-0,769102721756848;-0,386931230929903;1,58222761000692;-0,351114287992511;-0,435411631847789;-0,0409801983028888;-0,0709176336321291;-0,686069125448897;-0,466025628260194;-0,627003783759168;-0,627003783759168;-0,523482419573207;-0,410816480595667;-0,761317543187602;0,202640265506944;-0,135980936794795;0,594162329620286;-0,169181240845944;0,0173942768433647;-0,132536549500944;-0,79079775798756;-0,288730832195879;1,28347808173678;-0,092014168229271;6
"2529";3523701;-0,40173888884035;-0,274011992346501;-0,347592366609213;-0,180355850603338;-0,789736153712684;-0,693902586656149;-0,0136098662472908;-0,665670628726392;-0,708239589975844;0,0164672459148344;0,0555121815989813;-0,584988659304718;-0,21591445979103;-0,357617230258778;-0,357617230258778;-0,774193015957206;-0,374558949077398;-0,769360647662585;-0,228387233247411;-0,139048831172553;-0,23790579154659;-0,238987855078699;-0,0935105511428402;-0,180092682610558;-0,801879933057432;-0,124881647275543;-0,304669948720693;-0,49015061190815;5
