"";"salarios";"pessoal_mulheres";"uso_adubos";"uso_conservacao";"intensidade_agrotoxico";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"producao";"pib_agro/pib"
"72";-0,194723118741823;1,94168455696343;-0,691684706901352;0,162729773115758;-0,137846942407438;-0,29932988662406;-0,244756276336211;2,003925300542;-0,0373935742887312;0,273820592334345
"73";-0,466770002588731;2,1333249566174;-0,532576565748477;1,00347479030003;-0,139390640083967;-0,330778139599431;-0,266209408573597;0,74156481303748;-0,356314288884317;-0,23527583268036
"74";-0,394586091797127;0,505797621625121;-0,59996354317793;-0,0371903145180351;-0,139279759553479;-0,330255091732897;-0,29561511987805;0,0353280199483589;-0,409046768529554;-0,237372348604246
"75";-0,381365779444626;1,45267112336367;0,236758093237774;0,330230387079205;-0,139374273493119;-0,314105988853653;-0,250369435513785;1,17376964076249;-0,3686390189714;-0,099705446684697
"76";-0,327227846350923;0,822995524500646;0,826394145745485;0,108697316998516;-0,138586363213086;-0,35023365220641;-0,331408968465883;0,867498620649662;-0,269539393746944;2,2757160163448
"77";-0,443445953419299;2,20979230820346;-0,553167031074143;0,540956965936446;-0,139411737294096;-0,309454598897687;-0,161877075731076;1,19996387274582;-0,313555481482469;-0,559054270313647
"78";-0,423288747132786;0,460483635500046;-0,845177266601772;0,0157614924768613;-0,13821191850703;-0,346086629836031;-0,336826572420496;-0,0664264966022848;-0,394641605962081;-0,199613686775397
"79";-0,407152928634105;-0,0861163221336699;-0,629913310924353;-0,514837226594448;-0,139337017868811;-0,32367029269885;-0,290784181592318;-0,225606829424084;-0,410800195362621;0,206507770607404
"80";-0,194572316699779;0,825827648633463;1,18204763773426;1,00671673766707;-0,139090747271182;-0,286795418108187;-0,215662004831289;0,422196676932984;-0,0683576262732971;0,431652041772369
"81";-0,121383058961217;2,00021512237499;1,78104299266273;1,72534840402637;-0,139366767191297;-0,229344214053685;-0,00809824262365442;1,41657002183878;-0,0196337848219827;0,318255811574173
"82";-0,162954155217942;2,46657156291222;-0,710403311742866;0,0384551240461026;-0,138522582526366;-0,318000827431238;-0,262443159835096;1,38836084893365;-0,0201750355485884;1,6420082439175
"83";-0,260221472336154;1,31200895810041;0,56433367796428;0,590666825564308;-0,138968769872958;-0,235966373649628;-0,102058905863226;1,38030108524647;-0,247940106938336;1,9794763932322
"84";0,161320502523448;1,53197059908255;1,74547764346385;0,771135228995894;-0,139321532226842;-0,269067831488866;-0,219413767997719;0,942051434756074;0,320671971502929;-1,26673669413297
"85";-0,294001129753952;1,97661408793485;-0,380955866532209;2,0852045617672;-0,138863729886467;-0,280743007081148;-0,166128591133961;1,67750487121122;0,000691307567740546;0,717982886621444
"86";-0,34728451794274;1,58861308173889;-0,0290460955117338;0,751683544793687;-0,139375821214632;-0,299208464797901;-0,213423983946295;0,798990629308635;-0,347755761769865;-0,502386903597266
"87";-0,377746530435576;0,249018366916363;-0,556910752042446;0,248101053780999;-0,139349356553054;-0,342378594067923;-0,308891146681267;0,0141711402695122;-0,374835212185355;0,436443905719888
"88";-0,256200084548321;2,75922438996999;0,10385599886302;-0,143093928507828;-0,139270683866604;-0,319654032295105;-0,208158478498429;1,72989333517789;-0,208406251782514;0,390390698112354
"89";0,652784357543998;1,36959548213436;1,46282671035698;0,580940983463205;-0,139162593451448;0,0490293326282119;0,0539362197710831;0,781863631473378;-0,0145990254588696;-0,244488387924608
"90";-0,0757403075693119;0,0753147534369096;0,607386469099764;-0,193884437258035;-0,139347672901757;-0,150466727752228;-0,0582835070641841;0,0202159630348969;-0,147555011238191;1,17701010272775
"91";-0,483911168034369;-0,212617866732837;-0,710403311742866;-0,670450700212103;-0,139382277893695;-0,361843446815375;-0,356411065860703;-0,569154256590118;-0,476889164292534;0,312864409531218
"92";-0,399763628573962;2,33534981142502;-0,261156795546515;1,76317112330844;-0,139379602787776;-0,30140339780925;-0,188573985058222;0,850371622814405;-0,228832828683476;0,0737978069040457
"93";-0,232674965989498;1,78119752277046;-0,70291586980626;0,111939264365551;-0,138412622562371;-0,350635278246784;-0,361336160364897;0,00208149473874264;-0,091163451159963;0,0697857211276674
"94";-0,238656780323899;1,80291047445539;-0,182538655212154;0,198391194153137;-0,139180156799787;-0,132384215794902;0,00719127869745368;-0,0815385535157467;0,0696838611247568;0,468849727894754
"95";-0,043720007308691;0,452931304479201;0,69162019088658;0,238375211679895;-0,136524530632497;-0,15132602067582;-0,188791268639289;0,258986462267595;-0,153706100224928;-1,18285852257422
"96";0,337055148851754;0,687053566125421;-0,453958425414116;0,0265679837003096;-0,126905262317531;0,123087306445175;0,111378755819263;-0,0362023827753609;0,0882837168234245;1,18122941551938
"97";-0,0628215993008981;1,75382032281989;0,201192744038896;1,2077174744232;-0,138686968080934;-0,300656186571344;-0,221630060524606;1,21608340012018;0,0530291252248282;-0,563865447208036
"98";-0,396496250996348;0,507685704380333;-0,581244938336415;-0,309513893348931;-0,139305860731984;-0,338530456192706;-0,334168469945439;0,0222309039566919;-0,392752866447363;-0,630422464295141
"99";-0,362766860925898;-0,162583673719734;-0,584988659304718;-0,648837717765206;-0,139399493588784;-0,301431418230671;-0,254548523056315;-0,0795236125939518;-0,325237476331708;0,249538173023837
"100";-0,337029979083766;-0,0351380877429606;-0,558782612526598;-0,0112547355817593;-0,138833434414397;-0,237526177108757;-0,283316869189636;-0,346503284731779;-0,284756432404326;-0,376990870612802
"101";-0,157676083746411;0,0498256362415549;-0,467061448803176;-0,113916402204518;-0,138418796891381;-0,327593151697857;-0,330757117722681;-0,0110156212529244;-0,159981225836513;-0,417941676954747
"102";-0,324915548372919;1,46399961989493;-0,00471190921776474;0,446940492292447;-0,139318538027056;-0,257420676318005;-0,282027653275303;0,853394034197098;-0,349785451994636;-0,70568460855559
"103";-0,431281255361104;-0,448628211134269;-0,732865637552684;-0,713676665105896;-0,13935012227882;-0,333440079634471;-0,341838580357117;-0,487549149257424;-0,454297584485149;-0,644260896446542
"104";-0,46124059438046;-0,542088307517236;-0,77966214965647;-0,574272928323413;-0,139330036582501;-0,354548797105317;-0,366478538450159;-0,515758322162553;-0,451709729448566;-0,384178059990742
