"";"Ano";"Município (Código)";"Município";"area_lavouras";"despesa_insumos";"despesa_lavouras";"CR_sicor";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"cluster"
"4713";"2017";"4305801";"Constantina - RS";12563,6;32401;34766;48650871,84;2648;1106;465;47313;754;740;595;180;99290;55112;3
"4718";"2017";"4305934";"Coronel Pilar - RS";3094,9;4787;13227;5218455,85;1411;510;396;34701;435;426;225;106;36176;18195;2
"4719";"2017";"4305959";"Cotiporã - RS";3692;12083;17907;13981791,8;1500;776;486;47510;498;487;119;189;55455;30659;2
"4721";"2017";"4306007";"Crissiumal - RS";16052,5;42597;36169;41878855,87;3767;1718;756;54031;1503;1400;687;225;139058;78991;3
"4723";"2017";"4306072";"Cristal do Sul - RS";5266,3;17536;15740;13046170,76;1053;177;79;18984;416;396;149;52;32950;22852;2
"4724";"2017";"4306106";"Cruz Alta - RS";102479,2;158629;260829;466370622,37;2206;2228;1023;397548;495;421;313;243;495818;264843;5
"4729";"2017";"4306353";"Dezesseis de Novembro - RS";3606,8;6741;8062;5952561,61;1901;243;132;19787;516;259;472;122;30597;11004;2
"4730";"2017";"4306379";"Dilermando de Aguiar - RS";22083,8;30014;48743;30465230,85;1391;718;356;79942;359;182;194;199;108988;64461;2
"4733";"2017";"4306452";"Dois Lajeados - RS";3917,7;50713;10247;10106191,91;1105;684;375;20646;417;421;298;76;97191;30139;2
"4734";"2017";"4306502";"Dom Feliciano - RS";23016,8;29071;56413;24745414,12;7198;2511;1866;113560;2374;1997;1219;843;133948;84928;4
"4735";"2017";"4306551";"Dom Pedro de Alcântara - RS";1066,9;1706;3906;949531,24;532;211;205;10677;238;163;87;164;11078;7189;2
"4736";"2017";"4306601";"Dom Pedrito - RS";140964,7;162156;325991;303365063,43;4216;3178;1689;564702;522;340;450;199;741995;447389;5
"4737";"2017";"4306700";"Dona Francisca - RS";3999;6139;10562;8454617,6;654;609;310;22650;302;300;292;149;24386;18467;2
"4739";"2017";"4306759";"Doutor Ricardo - RS";2317,3;15442;4426;3390782,73;1044;261;157;9561;328;350;221;43;34281;13460;2
"4741";"2017";"4306809";"Encantado - RS";1605,9;79750;2850;163978956,63;1283;241;168;6903;462;408;273;55;160158;29556;2
"4742";"2017";"4306908";"Encruzilhada do Sul - RS";38367,8;53131;99859;70341489,01;5660;2141;1235;130065;1392;554;549;444;442102;178396;5
"4744";"2017";"4306932";"Entre-Ijuís - RS";32138,3;54318;83521;57947573,2;2288;1798;741;113781;860;758;349;248;155258;96757;5
"4746";"2017";"4306973";"Erebango - RS";11263,9;20046;34457;20918576,71;994;560;256;47125;315;308;302;101;78947;37085;2
"4747";"2017";"4307005";"Erechim - RS";21029,1;39901;46554;235787179,19;2429;1474;760;82986;973;959;664;317;128000;62998;3
"4748";"2017";"4307054";"Ernestina - RS";13967,5;30252;41591;24314515,74;655;953;406;51006;440;434;414;243;80882;50702;2
"4750";"2017";"4307203";"Erval Grande - RS";5022,6;11643;10471;14621338,74;1690;337;186;19494;573;558;326;144;48411;29018;2
"4751";"2017";"4307302";"Erval Seco - RS";17506;27362;28864;30356832,26;2961;917;401;69693;1079;993;495;178;110033;79690;3
"4753";"2017";"4307450";"Esperança do Sul - RS";5932;12447;15975;10783171,24;1448;339;136;22221;510;484;191;83;37006;28029;2
"4754";"2017";"4307500";"Espumoso - RS";48151,5;76214;116923;210794596,83;3108;2314;1069;166335;1087;1079;911;443;229158;174570;5
"4758";"2017";"4307807";"Estrela - RS";6034,8;132000;10255;97822021;2254;1144;713;19967;797;590;471;195;294902;71151;3
"4759";"2017";"4307815";"Estrela Velha - RS";13145,2;17580;27947;31952079;1694;732;377;54901;653;627;424;222;71167;60907;2
"4761";"2017";"4307864";"Fagundes Varela - RS";3878,5;15059;12050;12949246,21;1479;853;390;15355;299;294;194;70;62916;29008;2
"4762";"2017";"4307906";"Farroupilha - RS";7044,8;54472;42818;63375182,14;4276;1976;1554;112203;1130;1068;842;502;270107;154001;5
"4763";"2017";"4308003";"Faxinal do Soturno - RS";5326,3;8550;16427;11919284,75;1008;832;425;24977;409;395;337;331;29482;18065;2
"4766";"2017";"4308102";"Feliz - RS";1578,6;6028;2410;5429168,52;1418;337;315;8157;520;470;232;158;33363;16666;2
"4767";"2017";"4308201";"Flores da Cunha - RS";5957,2;21011;47042;122095916,37;5216;2075;1622;155239;1063;995;596;440;174617;113766;5
"4768";"2017";"4308250";"Floriano Peixoto - RS";7470,6;11868;18673;10498617,54;1128;425;220;27102;529;531;324;109;34873;24170;2
"4769";"2017";"4308300";"Fontoura Xavier - RS";10344;14550;23437;20614030,29;5012;507;344;52587;1417;1413;488;214;57393;43073;3
"4770";"2017";"4308409";"Formigueiro - RS";19213,7;25375;46239;52467010,76;1794;1167;692;74018;544;379;440;208;95553;60490;2
"4771";"2017";"4308433";"Forquetinha - RS";1717,2;15097;3252;2441803,79;1178;229;170;9809;551;536;90;18;37624;15138;2
"4773";"2017";"4308508";"Frederico Westphalen - RS";8902;23928;21966;88872246,08;2593;1041;507;37641;925;855;463;136;72737;64449;3
"4774";"2017";"4308607";"Garibaldi - RS";3670,4;20389;27176;52559539,09;3271;1014;868;71153;740;677;500;255;134556;59559;3
"4776";"2017";"4308706";"Gaurama - RS";11273,2;21784;19525;17672870,22;1799;765;412;48117;825;816;437;223;71101;40985;3
"4779";"2017";"4308904";"Getúlio Vargas - RS";19085,9;37079;51747;49837082,79;1620;1118;540;71660;626;609;517;257;105492;63859;3
"4782";"2017";"4309100";"Gramado - RS";1514,7;5569;4456;2791137,97;1242;250;198;9520;427;293;192;143;20524;15385;2
"4783";"2017";"4309126";"Gramado dos Loureiros - RS";6254,1;10053;14103;9302978,32;913;313;146;25367;292;303;252;83;30077;19162;2
"4784";"2017";"4309159";"Gramado Xavier - RS";6080,8;8974;16506;9874659;1842;355;244;41180;641;614;508;206;43534;45028;2
"4788";"2017";"4309407";"Guaporé - RS";8187,5;50877;21066;22068150,76;1882;867;454;28567;602;559;350;116;107489;45227;2
"4790";"2017";"4309555";"Harmonia - RS";1791,6;9163;3028;19153861,4;1021;460;428;14009;387;180;191;80;33787;24834;2
"4791";"2017";"4309571";"Herveiras - RS";2982,7;5767;10145;4467171,41;1319;258;213;27355;472;468;376;138;28251;31309;2
"4794";"2017";"4309704";"Humaitá - RS";8667,8;24873;20806;28355472,55;1482;975;398;27253;560;537;333;100;72956;45873;2
"4795";"2017";"4309753";"Ibarama - RS";5119,1;9213;19890;6062325,24;2904;249;197;41235;997;964;679;154;43728;39006;3
"4800";"2017";"4310108";"Igrejinha - RS";1060,8;1789;2084;699470,78;762;106;81;6790;354;240;166;102;7566;3466;2
"4801";"2017";"4310207";"Ijuí - RS";41733,8;87221;111833;152831875,38;4777;4126;1815;153931;1575;1441;888;487;240251;174124;4
"4802";"2017";"4310306";"Ilópolis - RS";5536,1;21725;11018;6740801,09;1729;514;336;37051;500;486;251;154;61893;40704;2
"4804";"2017";"4310363";"Imigrante - RS";1365,4;43388;2915;4605068,58;888;261;163;5058;374;348;140;43;70541;19977;2
"4805";"2017";"4310405";"Independência - RS";21635,6;42825;63666;44478637,17;2034;1470;584;99698;826;816;569;175;114218;72115;3
"4807";"2017";"4310439";"Ipê - RS";13793,8;39934;64436;46008992,08;2372;1209;748;88849;643;495;606;331;122208;89866;3
"4808";"2017";"4310462";"Ipiranga do Sul - RS";11676,3;23646;32195;25909103,13;958;790;358;49102;401;402;377;136;72750;40793;2
"4812";"2017";"4310579";"Itapuca - RS";7099,1;27234;11728;12593491,02;1180;412;258;27093;505;498;178;181;61757;31230;2
"4814";"2017";"4310652";"Itati - RS";1145;1613;1883;917517,44;655;97;94;6224;203;144;77;63;12102;28385;2
"4815";"2017";"4310702";"Itatiba do Sul - RS";3995;7495;7708;11509027,92;1908;208;125;18893;611;594;398;102;28300;22486;2
"4817";"2017";"4310801";"Ivoti - RS";491,4;1683;1705;4637597,27;514;186;134;3077;149;100;88;52;9205;5919;2
"4822";"2017";"4311106";"Jaguari - RS";18669,2;27671;51992;34838638,18;3820;2193;1173;103217;1275;1202;789;628;121728;69229;3
"4826";"2017";"4311205";"Júlio de Castilhos - RS";111753,9;144649;257531;278730633,93;3472;2813;1301;434426;859;830;652;473;500039;259845;5
"4827";"2017";"4311239";"Lagoa Bonita do Sul - RS";4393,4;5718;13256;4605963,26;1139;267;181;29795;457;435;272;195;32943;33157;2
"4828";"2017";"4311254";"Lagoão - RS";9085,5;12944;23362;17803206,33;2706;332;196;44605;1021;991;633;258;56325;52085;3
"4830";"2017";"4311304";"Lagoa Vermelha - RS";48694,3;92557;152765;115070417,3;3161;1579;812;203142;874;756;601;396;261590;175298;5
"4831";"2017";"4311403";"Lajeado - RS";1820,8;14203;5405;69373782,1;1012;334;213;11019;338;252;229;61;40530;15549;2
"4832";"2017";"4311429";"Lajeado do Bugre - RS";4693,3;8899;11552;10713432,91;1473;260;104;18588;513;449;306;70;22745;19048;2
"4834";"2017";"4311601";"Liberato Salzano - RS";9734,2;19144;26575;31469224,92;3254;1021;441;45267;1006;964;820;123;59416;45374;3
"4836";"2017";"4311643";"Linha Nova - RS";869,2;2759;1227;2853369,83;763;184;164;3469;262;246;70;87;12738;22316;2
"4837";"2017";"4311700";"Machadinho - RS";11313,7;18813;22020;43335571,53;1580;456;285;43956;721;722;548;225;68257;47609;3
"4839";"2017";"4311734";"Mampituba - RS";3039,1;4172;8545;3980124,21;948;133;118;24340;414;363;154;94;22760;25372;2
"4841";"2017";"4311775";"Maquiné - RS";2456,8;5340;2839;3029859,18;1318;333;285;8757;445;355;97;165;23932;22640;2
"4842";"2017";"4311791";"Maratá - RS";1614;2420;2553;7724280,9;1056;349;282;9326;419;306;115;71;21942;23065;2
"4844";"2017";"4311908";"Marcelino Ramos - RS";6343,5;10857;12445;22143758,21;1447;497;282;29985;558;518;155;192;57111;29028;2
"4846";"2017";"4312005";"Mariano Moro - RS";1674,8;8845;2511;10326590,41;759;170;92;5732;239;232;204;39;22047;16977;2
"4847";"2017";"4312054";"Marques de Souza - RS";2566,3;52335;4808;5726618,27;1545;367;225;12911;613;559;336;79;110452;25938;2
"4848";"2017";"4312104";"Mata - RS";8688,3;14133;26139;28423325,13;1696;524;323;46316;547;453;258;187;52757;31467;2
"4849";"2017";"4312138";"Mato Castelhano - RS";14786,3;24292;36400;32748240,31;1339;740;360;59848;417;355;250;184;75397;36179;2
"4850";"2017";"4312153";"Mato Leitão - RS";2164,4;7502;5433;15838194,24;744;346;222;11146;341;251;143;59;20944;18942;2
"4851";"2017";"4312179";"Mato Queimado - RS";5682,7;13532;15714;11872686,68;824;415;215;17864;347;301;223;81;31947;26417;2
"4852";"2017";"4312203";"Maximiliano de Almeida - RS";7891,3;14009;16845;27572623,44;1356;572;327;30929;588;571;357;128;47892;30190;2
"4854";"2017";"4312302";"Miraguaí - RS";6080,2;12659;16762;19290156,44;1566;356;157;21593;606;541;261;51;36883;29658;2
"4855";"2017";"4312351";"Montauri - RS";5352,5;29273;8055;12030078,08;973;598;279;12747;310;293;189;69;58131;24015;2
"4856";"2017";"4312377";"Monte Alegre dos Campos - RS";6745,6;22621;49108;14521866,83;2290;664;499;58115;482;407;225;277;61921;34999;2
"4857";"2017";"4312385";"Monte Belo do Sul - RS";2458,6;10833;24949;14767511,36;1579;634;553;62732;444;439;365;196;61959;32425;2
"4858";"2017";"4312401";"Montenegro - RS";5275,9;13748;16286;27815367,17;3121;1114;869;36438;901;496;273;257;273603;46791;3
"4860";"2017";"4312443";"Morrinhos do Sul - RS";3903,4;4090;9354;7633174,81;1391;393;356;28261;541;402;137;197;26974;24368;2
"4861";"2017";"4312450";"Morro Redondo - RS";4062,9;6337;7782;5935474,17;1274;591;360;16358;439;236;166;246;21248;12773;2
"4863";"2017";"4312500";"Mostardas - RS";44113,4;59338;144824;114111687,45;2805;1534;830;222527;405;271;194;170;282131;161778;5
"4864";"2017";"4312609";"Muçum - RS";1494,1;16574;4102;2988160,95;737;200;121;9393;214;216;168;17;38814;16269;2
"4865";"2017";"4312617";"Muitos Capões - RS";51347,7;86318;139794;153516034,09;2097;1001;571;276208;279;221;202;218;305568;263311;5
"4867";"2017";"4312658";"Não-Me-Toque - RS";24172,8;59411;84886;580898749,95;1571;1319;599;105031;483;469;451;208;166475;93551;5
"4868";"2017";"4312674";"Nicolau Vergueiro - RS";9599;17214;26082;14908694,64;614;568;275;33979;224;212;178;125;50472;38570;2
"4869";"2017";"4312708";"Nonoai - RS";13944,7;23346;33898;32081107,76;1214;578;270;58059;346;392;248;167;69825;64508;2
"4872";"2017";"4312906";"Nova Bassano - RS";9058,1;54055;30607;29892565,03;2379;1457;641;29865;564;552;450;233;117431;79591;3
"4874";"2017";"4313003";"Nova Bréscia - RS";1152,2;102822;1092;5239614,84;1137;282;182;3265;332;344;304;27;168415;36780;2
"4875";"2017";"4313011";"Nova Candelária - RS";4540,6;19274;6893;22062259,51;1272;746;294;10571;512;481;231;54;50112;46794;2
"4876";"2017";"4313037";"Nova Esperança do Sul - RS";851,5;6894;11387;12970066,16;750;587;273;22322;370;373;308;148;31074;16220;2
"4877";"2017";"4313060";"Nova Hartz - RS";248,9;583;497;483859,22;283;44;37;1732;117;49;85;53;2619;3141;2
"4878";"2017";"4313086";"Nova Pádua - RS";2445,4;8920;19369;13399756,45;1232;987;746;57984;377;375;141;158;57127;26582;2
"4879";"2017";"4313102";"Nova Palma - RS";11525,3;15599;20033;54730198,47;1137;1140;570;33042;545;549;465;238;61371;43074;2
"4880";"2017";"4313201";"Nova Petrópolis - RS";3161,5;10710;5089;41579551,54;2314;724;589;15920;895;839;344;221;47040;37914;3
"4881";"2017";"4313300";"Nova Prata - RS";6441,3;44910;14664;14744453,34;1223;854;395;19243;362;334;292;185;107035;47859;2
"4883";"2017";"4313359";"Nova Roma do Sul - RS";2398,2;11255;11153;11451416,6;1286;861;539;28700;406;402;365;145;50025;32476;2
"4889";"2017";"4313466";"Novo Xingu - RS";4955;14336;13292;16030289,63;843;431;165;18888;339;333;273;88;35739;21733;2
"4890";"2017";"4313490";"Novo Barreiro - RS";7395,7;15765;19293;21182154,78;1688;609;245;27248;635;586;291;199;40480;28943;2
"4891";"2017";"4313508";"Osório - RS";7657,3;15529;23238;10696786,89;1197;436;280;30919;397;106;148;182;66610;36754;2
"4892";"2017";"4313607";"Paim Filho - RS";7741;23284;17343;27316987,34;1367;575;308;26015;528;515;381;131;62680;40627;2
"4894";"2017";"4313706";"Palmeira das Missões - RS";93612;156935;270168;186643717,35;3370;2383;1029;385564;1080;1008;567;428;480390;314851;5
"4898";"2017";"4314001";"Paraí - RS";4341,7;39456;7765;13198304,79;1420;695;343;11052;422;406;347;137;85725;44423;2
"4900";"2017";"4314035";"Pareci Novo - RS";1530,9;2978;4412;7918790,37;1178;439;387;13487;333;210;168;96;26478;18418;2
"4904";"2017";"4314100";"Passo Fundo - RS";42662,7;63144;116281;226544098,98;2942;2052;1005;174566;816;714;473;432;211885;136799;5
"4909";"2017";"4314308";"Pejuçara - RS";33427,5;64413;92507;74633949,65;935;1087;492;113611;263;252;229;112;179025;112610;2
"4910";"2017";"4314407";"Pelotas - RS";51296,1;72325;104525;381745903,18;7329;4158;2869;257243;2487;2104;960;1456;328520;240326;4
"4911";"2017";"4314423";"Picada Café - RS";636,2;3436;1069;2033136,18;363;113;94;2632;141;109;64;48;12074;6072;2
"4912";"2017";"4314456";"Pinhal - RS";2888,3;6942;6527;12191437,37;970;263;121;11640;410;405;407;38;42119;29523;2
"4916";"2017";"4314506";"Pinheiro Machado - RS";5110,1;15631;15206;40385331,25;3275;683;401;33975;489;58;180;77;95822;53729;2
"4917";"2017";"4314548";"Pinto Bandeira - RS";3255,1;13193;32042;15731554,45;1723;668;500;60189;392;383;245;190;57026;15613;2
"4918";"2017";"4314555";"Pirapó - RS";5592,3;12074;14162;12955254,78;1505;295;125;22400;450;359;258;47;38884;24844;2
"4919";"2017";"4314605";"Piratini - RS";35711;39973;64116;70459298,83;6215;1604;829;132079;1448;394;412;433;209791;137441;3
"4920";"2017";"4314704";"Planalto - RS";5883,9;11224;12562;11951780,14;2552;496;281;26626;955;948;397;107;41690;32055;3
"4921";"2017";"4314753";"Poço das Antas - RS";706,4;31586;1824;2397594,21;884;99;92;5418;329;317;142;42;56289;16915;2
"4923";"2017";"4314787";"Ponte Preta - RS";5462,9;11853;12581;13901271,07;852;425;203;17984;288;275;255;95;36521;23761;2
"4924";"2017";"4314803";"Portão - RS";894,9;2519;1690;2404261,26;847;255;200;5028;254;126;88;67;16075;33449;2
"4925";"2017";"4314902";"Porto Alegre - RS";1436,5;4955;3239;280828868,6;1433;291;231;6707;326;82;227;143;19228;21112;2
"4927";"2017";"4315057";"Porto Mauá - RS";4409,8;9269;12264;10700545,13;1007;380;194;18615;379;371;322;61;27839;18679;2
"4929";"2017";"4315107";"Porto Xavier - RS";3723;6223;6885;13299343,96;2616;355;214;18267;817;376;866;40;32791;21791;2
"4931";"2017";"4315149";"Presidente Lucena - RS";901,1;1619;957;5874879,65;635;151;140;4223;247;90;88;54;9987;8862;2
"4932";"2017";"4315156";"Progresso - RS";4702,4;46112;14168;6329943,68;2462;539;317;31582;917;905;496;261;103007;44704;3
"4933";"2017";"4315172";"Protásio Alves - RS";3474,6;10890;6845;9265366,89;1255;449;247;12105;285;281;241;81;39844;24906;2
"4934";"2017";"4315206";"Putinga - RS";5502,3;46472;9015;7455813,57;1750;594;327;23812;580;564;350;113;107617;38535;2
"4935";"2017";"4315305";"Quaraí - RS";16800,9;32168;50097;87806353,28;2950;891;513;124353;298;88;278;92;215840;108591;2
"4937";"2017";"4315321";"Quevedos - RS";21179;28647;47957;39335323,8;1533;484;223;86648;406;390;147;109;95470;75046;2
"4941";"2017";"4315503";"Restinga Sêca - RS";44485,8;47839;99547;112829218,03;3285;2908;1462;185835;951;885;727;425;213938;134143;5
"4942";"2017";"4315552";"Rio dos Índios - RS";9240,4;19288;22325;24713913,01;1507;505;249;39882;528;531;228;88;60793;34950;2
"4944";"2017";"4315701";"Rio Pardo - RS";63384,3;105758;187893;105061630,45;6880;3066;1640;288505;1995;1521;1187;827;352262;249648;4
"4945";"2017";"4315750";"Riozinho - RS";1062,8;1557;2265;613270,98;913;73;65;5672;273;241;123;88;19718;3567;2
"4946";"2017";"4315800";"Roca Sales - RS";4088,1;69846;5918;8352476,94;1677;500;319;15684;641;581;533;35;147565;44662;2
"4947";"2017";"4315909";"Rodeio Bonito - RS";3868,9;10440;15680;21128145,77;1371;222;115;19039;487;467;343;55;89124;36141;2
"4948";"2017";"4315958";"Rolador - RS";12615,9;19647;21938;36964961,77;1354;540;250;36579;557;486;230;183;70329;47483;2
"4949";"2017";"4316006";"Rolante - RS";2421,2;3704;4621;3048247,31;2109;289;215;15192;616;501;158;256;24709;14297;2
"4951";"2017";"4316204";"Rondinha - RS";14539,4;48953;35829;46913857,19;2342;1737;618;50884;745;726;657;207;116241;74144;3
"4953";"2017";"4316402";"Rosário do Sul - RS";80891,5;111798;202257;213883156,29;5385;2447;1221;284867;704;284;478;311;419189;223087;5
"4954";"2017";"4316428";"Sagrada Família - RS";4930,3;9920;15927;11798684,89;925;173;73;21972;313;301;197;25;28218;18965;2
"4956";"2017";"4316451";"Salto do Jacuí - RS";27926,4;36188;58230;71021807,95;1374;630;312;127120;377;364;213;142;134575;87287;2
"4958";"2017";"4316501";"Salvador do Sul - RS";1417,2;33113;1294;19398921,39;1338;319;219;2381;351;308;147;98;109051;53280;2
"4959";"2017";"4316600";"Sananduva - RS";27939,4;48639;53580;90628336,46;3364;1911;1034;101685;1308;1291;980;350;156430;96564;3
"4963";"2017";"4316808";"Santa Cruz do Sul - RS";16453,2;34994;57454;236094188,55;6535;1697;1055;126660;2352;2269;1830;944;161907;167526;4
"4964";"2017";"4316907";"Santa Maria - RS";54287;77332;119228;195075255,09;4351;2755;1550;207564;1349;817;519;647;261417;176254;5
"4966";"2017";"4316972";"Santa Margarida do Sul - RS";31518,2;38383;64538;66374516,91;1520;896;454;116188;271;160;171;148;148681;99562;2
"4967";"2017";"4317004";"Santana da Boa Vista - RS";14744,8;24852;23197;34476503,48;3668;529;340;39182;870;102;75;175;81216;83893;2
"4968";"2017";"4317103";"Sant'Ana do Livramento - RS";54373,1;114624;148616;204525800,5;8255;2848;1482;200512;1319;563;726;454;480846;288341;5
"4969";"2017";"4317202";"Santa Rosa - RS";20775,2;62921;56088;216375866,03;3655;2688;1124;74727;1301;1148;743;325;166709;108249;5
"4970";"2017";"4317251";"Santa Tereza - RS";1321,9;3561;7629;4144903,67;971;292;255;23134;246;234;227;76;22058;16395;2
"4971";"2017";"4317301";"Santa Vitória do Palmar - RS";100400,1;121756;307888;223323711,36;3631;2008;1079;461833;337;200;278;165;579788;369312;5
"4975";"2017";"4317608";"Santo Antônio da Patrulha - RS";21485;25918;56128;74704369,75;5420;1048;602;128643;1775;550;298;357;167985;92201;3
"4977";"2017";"4317756";"Santo Antônio do Planalto - RS";13415,6;23674;40295;21665510,03;848;651;259;60739;299;282;288;101;75569;50412;2
"4978";"2017";"4317806";"Santo Augusto - RS";32936;74289;98088;82443632,25;1833;1295;587;132685;555;522;417;143;209759;139016;5
"4979";"2017";"4317905";"Santo Cristo - RS";13895,4;72099;30034;42523814,65;4571;1877;801;49350;1588;1428;582;214;215196;111737;3
"4981";"2017";"4318002";"São Borja - RS";121739,1;175899;327075;275384340,84;3835;2777;1415;449236;646;394;433;300;576900;347426;5
"4984";"2017";"4318200";"São Francisco de Paula - RS";15301,5;56967;65496;83213354,77;4451;1611;1076;148054;895;252;390;559;321550;204179;5
"4987";"2017";"4318424";"São João da Urtiga - RS";7657,7;19450;18170;22285690,75;1604;514;314;27807;618;611;420;68;57387;40642;2
"4988";"2017";"4318432";"São João do Polêsine - RS";2377,2;3424;8596;12791725,4;400;332;196;10594;135;120;100;40;14063;12271;2
"4989";"2017";"4318440";"São Jorge - RS";5252,4;21000;12841;13050828,34;1380;525;297;20639;373;349;317;168;60586;35150;2
"4990";"2017";"4318457";"São José das Missões - RS";6596,9;11378;16684;12857683,41;1011;379;157;26921;428;433;163;51;36995;17383;2
"4992";"2017";"4318481";"São José do Hortêncio - RS";1307,7;2260;2229;4260338,98;577;179;169;12165;243;190;142;36;23488;12880;2
"4994";"2017";"4318507";"São José do Norte - RS";3438,3;9372;18704;16714511,71;5172;785;612;31596;1103;964;308;854;49627;69868;3
"4995";"2017";"4318606";"São José do Ouro - RS";19828,7;36839;50182;64669924,85;1862;994;479;88678;630;613;520;255;118300;70647;3
"4997";"2017";"4318622";"São José dos Ausentes - RS";3445,5;21600;31206;45579159,74;1950;728;440;52140;351;144;170;251;101686;31715;2
"4999";"2017";"4318804";"São Lourenço do Sul - RS";72671,1;114615;157269;148170678,83;13034;7401;4361;323793;3605;3192;2276;1865;416990;294514;4
"5000";"2017";"4318903";"São Luiz Gonzaga - RS";64240,2;115308;184758;173149429,29;3026;1791;888;288452;1012;784;431;455;373865;239587;5
"5001";"2017";"4319000";"São Marcos - RS";2165,3;10299;16391;34081112,59;1872;766;638;46336;516;479;398;213;67004;37022;2
"5003";"2017";"4319125";"São Martinho da Serra - RS";22118,5;35740;63433;46321260,31;1542;622;307;92981;391;346;170;153;117525;89724;2
"5005";"2017";"4319208";"São Nicolau - RS";16791;36183;60544;42512176,74;1739;547;247;71176;430;340;281;90;91679;56345;2
"5007";"2017";"4319356";"São Pedro da Serra - RS";590,7;3823;611;1533280,99;489;130;85;1530;168;130;90;44;16844;14990;2
"5010";"2017";"4319406";"São Pedro do Sul - RS";18046,7;24015;40461;69019700,9;3561;1370;730;68972;1061;842;671;402;103198;75607;3
"5011";"2017";"4319505";"São Sebastião do Caí - RS";1446,8;5919;3918;10417913,92;1413;455;412;10534;505;305;210;214;22187;20111;2
"5012";"2017";"4319604";"São Sepé - RS";73489,7;78991;153354;235131698,79;4383;2944;1524;263822;907;641;594;416;343092;237356;5
"5013";"2017";"4319703";"São Valentim - RS";5026,1;9782;11979;17264643,48;809;366;180;18599;405;398;311;85;36517;23224;2
"5014";"2017";"4319711";"São Valentim do Sul - RS";2276,8;22322;7566;5933658,41;848;429;261;15085;359;344;222;105;49820;19275;2
