"";"City";"area_estabelecimentos";"area_lavouras";"area_producao";"despesas_terra";"qtde_estabelecimentos";"pessoal_ocupado";"salarios";"pessoal_homens";"pessoal_mulheres";"qtde_tratores";"qtde_maquinas";"uso_adubos";"uso_corretivos";"uso_assistencia_tecnica";"uso_agrotoxicos";"uso_conservacao";"uso_irrigacao";"uso_energia";"despesa_insumos";"intensidade_agrotoxico";"despesas_estabelecimentos";"despesas_outras";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"CR_sicor";"producao";"pib_agro_municipios";"pib_agro/pib";"cluster"
"32";1100809;0,489398346209987;0,0772340801561835;-0,0393888572316251;-0,0368238061811682;0,22621473401753;0,237233211410454;-0,109117826208326;0,186720883887293;0,324541677124822;0,142304504677466;-0,0357093306563768;-0,519473542359417;0,254122046469986;0,185117443705244;0,185117443705244;-0,627224735318309;0,0565028145286817;0,253262635585206;0,0657088748828918;-0,125884711579853;0,0970209756561882;-0,14475828331947;-0,183175899691566;-0,226345114233768;0,118948068202848;0,195439537780745;-0,136938603756957;0,227992715648927;-0,108599506260184;1
"33";1100908;-0,113154110377873;-0,358472050914362;-0,419967079319572;-0,261959783474918;-0,424229644780731;-0,544729201511345;-0,39212299177708;-0,550520539707739;-0,499606445524979;-0,423963159754377;-0,458208966365404;-0,628041450440202;-0,280598382670986;-0,127846346390798;-0,127846346390798;-0,789322103670033;-0,112698999223237;-0,392483752263399;-0,271235170610387;-0,135535878341275;-0,324912405455006;-0,146723348867577;-0,317122854226698;-0,329670699817344;-0,424078510220883;-0,223613952541956;-0,358986714346932;0,12876210421082;3,32869871596516;2
"34";1100924;1,83691657814284;0,672200913871631;0,547075313085019;0,621566040592385;0,0346185801419089;0,0896569717168795;0,390841210514021;0,0879539376151971;0,0875872913457841;0,270877356021894;0,129129542366463;-0,706659590774564;-0,349594567076273;0,58523570699259;0,58523570699259;-0,65207966513224;-0,386644792916821;0,102741680410531;1,17205020130066;0,34264852736998;1,14515961036833;0,401062066304742;0,161680766883022;0,130108600507272;0,0202159630348969;0,896211930670127;2,33906358735629;0,433872458041492;1,27872093059862;2
"35";1100940;0,771718620167117;0,128500758829729;-0,153964512503488;0,0852034371603285;0,872728935300393;0,83935704652385;-0,249112388572266;0,801790871572292;0,863589303737693;0,093063838205132;-0,0565142369602304;-0,472677030255631;0,0902561085074304;0,442619296315912;0,442619296315912;-0,185239244279276;-0,249671896070029;0,69563338170925;0,12383039558198;-0,136388101276796;0,153248525941529;-0,0741094981375261;-0,124080830913671;-0,163499459803046;0,819140038526583;0,033097049156031;0,079037350243911;0,214973011748666;0,468908486863254;4
"36";1101005;0,5428830397345;-0,375558758664838;-0,408979054603376;-0,298968045799798;0,652638994438142;0,509067367209659;-0,320693091195694;0,348679952181821;0,801282572815715;-0,464997048481322;-0,507820666013055;-0,755327963362502;-0,500523720462837;0,399042059720261;0,399042059720261;-0,587240717791551;-0,370530334464257;0,910499172683786;-0,191090568477302;-0,138959414221826;-0,105236132040851;-0,254895528563375;-0,362917562969865;-0,369078698636931;0,688168878609913;0,0766727694812259;0,0235929789372429;0,328138064141276;2,33520696419555;2
"37";1101104;0,0673284084527865;-0,354846902483128;-0,380941310275007;-0,248713969121573;-0,245406567830152;0,00916084097492952;-0,149683575518093;-0,0454516533210469;0,118740656806773;-0,259827604846596;-0,370188208926023;-0,672966102059838;0,0341967086781349;0,43469616238943;0,43469616238943;-0,760144577366722;-0,281900812975156;-0,147743573238928;-0,23422668665794;-0,135722337327222;-0,212814163592997;-0,369805075852683;-0,354885042162375;-0,296064172612255;-0,228629240806776;-0,18041105876338;-0,229250042785234;-0,223436842523796;0,44409208526102;2
"38";1101203;-0,0307249904921539;-0,339785820167103;-0,367971207545206;-0,291280615247371;0,170209704423117;0,180694262436942;-0,369653487512562;0,187657063472811;0,155558270533397;-0,522444492699045;-0,559032743068694;-0,0814581890679748;0,00401087800082197;-0,10011537764811;-0,10011537764811;-0,604531103749068;0,676909464952385;0,124572963985484;-0,264667681449973;-0,139098811539934;-0,264640456471367;-0,22467094894249;-0,336204761214724;-0,30687040937734;0,210627880144517;-0,1700442858048;-0,229402269552092;0,222065885676284;1,37734623365774;2
"39";1101302;-0,0627646869018858;-0,372602263289636;-0,420910009636724;-0,292037927179116;0,228179822775228;0,148751353412359;-0,316721970755209;0,00510204429689817;0,429330270039058;-0,503295344626471;-0,511021420829032;-0,57375749639981;-0,32372099792429;0,212848412447932;0,212848412447932;0,366972457238929;-0,245643281456888;0,370462157934953;-0,262074054091011;-0,139047753956849;-0,25921323027696;-0,208669700907904;-0,354249912610155;-0,353651564381147;0,225739937057979;-0,110553858066457;-0,270791036052219;0,00673018191228753;0,807365589200075;2
"40";1101401;0,542746346017898;-0,369416328140305;-0,409133002410258;-0,273505218207931;0,53571621335507;0,296327593105934;-0,266504890754644;0,227912785650064;0,416113690752578;-0,284447938082763;-0,39899500226982;-0,693556567385504;-0,177104106063056;0,403003626683502;0,403003626683502;-0,0674484899436902;-0,314129729880284;0,665758993659315;-0,141902653125751;-0,137935090028452;-0,0929468102609129;-0,10508267415769;-0,362450555946174;-0,37668362397429;0,471562729516959;0,000916182724412792;-0,13886680947049;0,256220148800736;0,946231455474468;2
"41";1101435;0,024258652623311;-0,388423774571344;-0,431513164835716;-0,295052886001722;0,366718580192985;0,485110185441221;-0,370206428333389;0,516724187782213;0,391568614934829;-0,566213974007787;-0,57663689455657;-0,717890753679473;-0,177104106063056;0,767467787301677;0,767467787301677;0,617683053622928;-0,245643281456888;0,546261441459573;-0,28018394336938;-0,138941812892121;-0,222278353929271;-0,103024034059673;-0,359555112399288;-0,370223058830553;0,37988291757529;-0,0655669301987076;-0,208637410947002;-0,0701890918802345;1,8294513219111;2
