"";"City";"area_lavouras";"despesa_insumos";"despesa_lavouras";"CR_sicor";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"cluster"
"1382";3117801;-0,378479509619717;-0,364422416189974;-0,325506459456639;-0,327759621839173;-0,736038469590331;-0,571757277465316;-0,600807293566924;-0,33129869676726;-0,606734942575478;-0,566576540395569;-0,599904580418341;-0,240151693497819;-0,45588105229365;-0,572195939314934;2
"1383";3117900;-0,392721265457069;-0,311015877684613;-0,337238868817261;-0,295312980428662;-0,420960064782031;-0,235491027574567;-0,157177723976033;-0,362084330031345;0,0531681798743359;-0,371245644738658;0,767209233424343;1,09612207202902;-0,406296208469719;-0,556408741553787;3
"1384";3118106;-0,415154849190312;-0,409687714069518;-0,377564233343517;-0,331943527496289;-0,755638068758425;-0,632754411166428;-0,645432753229913;-0,409373680188608;-0,508189409622973;-0,782910758166126;-0,828391568804305;-0,427628908362779;-0,531953747787604;-0,623382930172639;2
"1385";3118205;0,687906546799353;0,424595611014232;0,972736396925734;-0,164153626490739;-0,706936034461949;0,183668762986924;0,147325412547892;0,76994586278397;-0,663046675691196;-0,608583184622861;-0,344760776720681;-0,335884739386309;0,421729808852469;0,419473964496362;2
"1386";3118304;-0,397725864234167;-0,279986120556498;-0,349383446153787;-0,300547435559059;-0,698027125749179;-0,343409033353459;-0,340929616705988;-0,392337339882556;-0,478273801405248;-0,598081523566038;-0,325720194355184;0,0749695825517945;-0,399094230108668;-0,541701772641332;2
"1387";3118403;-0,293131457847014;-0,249157956053404;-0,301782837587734;-0,197942429782161;0,360054265704141;-0,56237310304976;-0,532556590552941;-0,313996044754771;0,102440946350589;-0,238924715422687;-0,249557864893196;0,338235458745143;-0,232636994032371;-0,1831946295092;2
"1388";3118502;-0,432047505130755;-0,407206574069269;-0,382050154569637;-0,334185249479741;-0,810279375530081;-0,604601887919761;-0,642807726190914;-0,414935790400186;-0,691202542249055;-0,728302120670645;-0,615137046310738;-0,455551046746922;-0,505344999598331;-0,590084132635003;2
"1389";3118700;-0,0802122547214525;0,0069577204723068;0,154017431951731;-0,00638890205749829;-0,0176834637173078;0,860893349976199;0,808832226375729;0,129184679285423;0,619804994351243;0,880552353234661;1,45647831505533;1,81810879310472;-0,0372451910155104;-0,243796458956414;5
"1390";3118809;-0,196742543789274;-0,30152551718366;-0,328660023737394;-0,247815853655307;0,899934133698005;-0,201082388050863;-0,104677183196046;-0,331937844862708;0,84681166847398;-0,247326044268145;0,00939405527756292;-0,403695646890657;-0,362295632439729;-0,43634477364651;3
"1391";3118908;-0,370601963694811;-0,29853264205836;-0,36181558254327;-0,262489667839648;-0,524303405850164;-0,337152917076421;-0,354054751900985;-0,383830583088377;-0,370929560153411;-0,516168567322818;-0,283830913151091;-0,264084954969942;-0,385018421081672;-0,465719070045781;2
"1392";3119203;-0,414403305346652;-0,326119817436129;-0,379596317317742;-0,268131817890641;-0,586962730463313;-0,579577422811612;-0,579807077254929;-0,409023670517291;-0,520507601242036;-0,732502785093375;-0,386650057924774;-0,411673400714697;-0,388938922491645;-0,503963135432011;2
"1393";3119302;2,40068179871664;4,27022304727528;2,67346607442945;2,06397090361696;1,26312064555526;3,18504054689551;2,92985407388721;2,53295979501865;1,09317550085524;0,91205733640513;1,45267019858224;1,76226451633643;3,12690456661934;2,53094477014398;5
"1394";3119401;-0,429758712515973;-0,41927111732048;-0,384005556129741;-0,334448909276588;-0,875314409133303;-0,65152275999754;-0,679558104736905;-0,419721792210149;-0,692962283908921;-0,787111422588855;-0,767461705234714;-0,631061630875821;-0,527302110285023;-0,578617850268621;2
"1395";3119500;-0,41349803662588;-0,403748485193922;-0,379538805507151;-0,310302322005037;-0,33810721375327;-0,621806207681613;-0,666432969541908;-0,406520340476786;-0,19671513582666;-0,717800459613822;-0,363801359086178;-0,631061630875821;-0,5007336609355;-0,600262068668084;2
"1396";3119807;-0,338097692456528;-0,242040185677689;-0,242373137246936;-0,238214058587583;-0,577459894503025;-0,266771608959753;-0,272678913692005;-0,289967119928281;-0,191435910847062;-0,327138668300001;0,157910597728439;0,0470474441676515;-0,253258486030202;-0,384523519978564;3
"1397";3120003;-0,41815077623981;-0,401779080318725;-0,380679456417211;-0,303288368651682;-0,708123888956985;-0,609293975127539;-0,640182699151914;-0,412485722700969;-0,66128693403133;-0,774509429320667;-0,820775335858106;-0,635050507787841;-0,480163981731633;-0,589628256240143;2
"1398";3120102;-0,431299377395475;-0,42634236632119;-0,380487750381907;-0,337885513292592;-0,880956717984724;-0,657778876274577;-0,684808158814903;-0,415780378954886;-0,710559700507583;-0,782910758166126;-0,740804889923019;-0,61909500013976;-0,551193565279718;-0,628902998693015;2
"1399";3120201;-0,0534197166949832;0,101737268481821;-0,0132077426441956;0,0464440775147025;-0,30247157890219;0,701362384911751;0,619830279567776;0,0631774206186075;0,440311345044894;0,611709830179988;0,938574474713816;1,50697639396713;0,063156489733283;-0,00584880155206091;3
"1400";3120300;-0,405415524198158;-0,411440019194694;-0,375311687428691;-0,325124501507017;-0,324743850684115;-0,654650818136058;-0,682183131775904;-0,406063806122894;0,142915004527511;-0,724101456247916;-0,394266290870973;-0,575217354107535;-0,54364041131513;-0,626881285985372;2
"1401";3120508;-0,320747277993129;-0,276543538806153;-0,270937336507274;-0,275469084826246;-0,500843279573202;-0,413790341470127;-0,393430157485975;-0,241391864674223;-0,156241077649739;-0,245225712056781;0,432094983791596;0,641390104058695;-0,24723093099901;-0,303010838506227;3
"1402";3120706;-0,269604719432084;0,185909942990271;-0,246954911490708;-0,127786671165152;-0,777613376916591;-0,133829138072713;-0,157177723976033;-0,319489674813266;-0,590897267636683;-0,568676872606934;-0,424731222655768;-0,112507632313165;-0,044481711239205;-0,292664426414176;2
"1403";3120805;-0,255362963594733;-0,140204895792466;-0,25418222902168;-0,150368887587677;-0,561720822443798;-0,182314039219751;-0,225428426990016;-0,231370935606304;-0,228390485704252;-0,551874214916017;-0,0591520412382262;0,202613643736448;-0,283453830957233;-0,442548656759176;2
