,municipio,ano,produto,tipo_agricultura,despesas_custeio,despesas_extrativista,outras_despesas,juros,renda_fatores,produtividade_media,despesas_pos_colheita
3948,chapadao do sul,2013,MILHO 2ª SAFRA,agricultura empresarial,1151.82,,,34.845613267904184,498.87,4800,113.76
3949,chapadao do sul,2014,MILHO 2ª SAFRA,agricultura empresarial,1337.42,,296.93,35.88,690.19,4800,
3950,chapadao do sul,2015,MILHO 2ª SAFRA,agricultura empresarial,1452.02,,346.22,55.39,607.13,6600,
3951,chapadao do sul,2016,MILHO 2ª SAFRA,agricultura empresarial,1571.33,,379.77,60.06,700.64,6600,
3952,chapadao do sul,2017,MILHO 2ª SAFRA,agricultura empresarial,1641.1,,325.93,66.44,669.62,6600,
3953,chapadao do sul,2018,MILHO 2ª SAFRA,agricultura empresarial,1546.33,,361.57,57.63,609.34,6600,
3954,chapadao do sul,2019,MILHO 2ª SAFRA,agricultura empresarial,1817.86,,231.9,60.52,541.08,6000,
3955,chapadao do sul,2020,MILHO 2ª SAFRA,agricultura empresarial,2081.78,,285.59,71.79,588.33,6000,
3956,chapadao do sul,2021,MILHO 2ª SAFRA,agricultura empresarial,2377.0199999999995,,431.23,59.81,165.93,Ex-Ant,
3957,chapadao do sul,2022,MILHO 2ª SAFRA,agricultura empresarial,4251.3,,641.9,159.73,427.31,Ex-Ant,
3958,chapadao do sul,2023,MILHO 2ª SAFRA,agricultura empresarial,3389.56,,603.17,193.15,1277.82,Ex-Ant,
3959,dourados,2019,MILHO 2ª SAFRA,agricultura empresarial,1401.36,,494.44,54.11,337.21,5400,
3960,dourados,2020,MILHO 2ª SAFRA,agricultura empresarial,1513.92,,578.46,49.74,377.04,5400,
3961,dourados,2021,MILHO 2ª SAFRA,agricultura empresarial,1709.56,,698.1299999999999,39.65,103.4,Ex-Ant,
3962,dourados,2022,MILHO 2ª SAFRA,agricultura empresarial,3242.67,,994.1999999999999,143.02,627.24,Ex-Ant,
3963,dourados,2023,MILHO 2ª SAFRA,agricultura empresarial,2500.23,,664.52,182.41,1772.1399999999999,Ex-Ant,
3964,p. do leste,1997,MILHO 2ª SAFRA,agricultura empresarial,221.42,,,10.71,39.61,3000,27.99
3965,p. do leste,1998,MILHO 2ª SAFRA,agricultura empresarial,242.71,,,7.86,126.01,3000,62.86
3966,p. do leste,1999,MILHO 2ª SAFRA,agricultura empresarial,245.44,,,7.68,126.01,3500,71.12
3967,p. do leste,2000,MILHO 2ª SAFRA,agricultura empresarial,323.65,,,11.48,126.01,3500,75.73
3968,p. do leste,2001,MILHO 2ª SAFRA,agricultura empresarial,338.09,,,11.75,144.7,3500,82.05
3969,p. do leste,2002,MILHO 2ª SAFRA,agricultura empresarial,398.31,,,12.88,142.39,3500,96.1
3970,p. do leste,2003,MILHO 2ª SAFRA,agricultura empresarial,520.22,,,16.54,144.64,3500,123.2
3971,p. do leste,2004,MILHO 2ª SAFRA,agricultura empresarial,575.11,,,20.54,130.38,3900,137.0
3972,p. do leste,2005,MILHO 2ª SAFRA,agricultura empresarial,590.51,,,21.03,139.75,3900,141.7
3973,p. do leste,2006,MILHO 2ª SAFRA,agricultura empresarial,600.44,,,21.82,160.32,3900,162.26
3974,p. do leste,2007,MILHO 2ª SAFRA,agricultura empresarial,620.52,,,22.92,137.15,3900,163.44
3975,p. do leste,2008,MILHO 2ª SAFRA,agricultura empresarial,946.03,,,28.94,156.59,3900,182.65
3976,p. do leste,2009,MILHO 2ª SAFRA,agricultura empresarial,760.16,,,22.32,218.59,3900,197.35
3977,p. do leste,2010,MILHO 2ª SAFRA,agricultura empresarial,750.95,,,22.0,228.98,3900,163.32
3978,p. do leste,2013,MILHO 2ª SAFRA,agricultura empresarial,1337.57,,402.82,43.43,230.56,6000,
3979,p. do leste,2014,MILHO 2ª SAFRA,agricultura empresarial,1379.31,,419.15,44.75,240.73,6000,
3980,p. do leste,2015,MILHO 2ª SAFRA,agricultura empresarial,1554.77,,441.41,64.62,324.29,6000,
3981,p. do leste,2016,MILHO 2ª SAFRA,agricultura empresarial,1560.86,,474.67,65.22,382.19,6000,
3982,p. do leste,2017,MILHO 2ª SAFRA,agricultura empresarial,1476.11,,457.98,65.02,429.45,6000,
3983,p. do leste,2018,MILHO 2ª SAFRA,agricultura empresarial,1459.88,,472.88,34.83,389.22,6000,
3984,p. do leste,2019,MILHO 2ª SAFRA,agricultura empresarial,1604.84,,495.11,59.68,301.84,6000,
3985,p. do leste,2020,MILHO 2ª SAFRA,agricultura empresarial,1722.14,,523.4,55.4,346.57,6000,
3986,p. do leste,2021,MILHO 2ª SAFRA,agricultura empresarial,2016.4499999999998,,610.86,43.79,113.48,Ex-Ant,
3987,p. do leste,2022,MILHO 2ª SAFRA,agricultura empresarial,3676.5499999999997,,812.2099999999999,156.16,788.85,Ex-Ant,
3988,p. do leste,2023,MILHO 2ª SAFRA,agricultura empresarial,2896.4199999999996,,710.9999999999999,177.57,1622.85,Ex-Ant,
3989,campo verde,2011,MILHO 2ª SAFRA,agricultura empresarial,759.09,,261.27,34.96,390.47,5400,
3990,campo verde,2012,MILHO 2ª SAFRA,agricultura empresarial,872.0,,287.67,35.45,465.11,5400,
3991,campo verde,2013,MILHO 2ª SAFRA,agricultura empresarial,899.9,,294.82,28.36,397.52,5400,
3992,campo verde,2014,MILHO 2ª SAFRA,agricultura empresarial,1426.31,,427.21,43.07,272.02,6000,
3993,campo verde,2015,MILHO 2ª SAFRA,agricultura empresarial,1621.29,,433.2,62.31,358.31,6000,
3994,campo verde,2016,MILHO 2ª SAFRA,agricultura empresarial,1626.73,,471.9,62.59,424.21,6000,
3995,campo verde,2017,MILHO 2ª SAFRA,agricultura empresarial,1523.76,,451.46,62.47,476.72,6000,
3996,campo verde,2018,MILHO 2ª SAFRA,agricultura empresarial,1504.22,,468.94,25.23,431.52,6000,
3997,campo verde,2019,MILHO 2ª SAFRA,agricultura empresarial,1716.94,,500.71,55.97,332.81,6000,
3998,campo verde,2020,MILHO 2ª SAFRA,agricultura empresarial,1844.02,,529.49,59.52,374.87,6000,
3999,campo verde,2021,MILHO 2ª SAFRA,agricultura empresarial,2229.5000000000005,,619.3199999999999,51.6,108.94,Ex-Ant,
4000,campo verde,2022,MILHO 2ª SAFRA,agricultura empresarial,3977.44,,820.3499999999999,180.4,1231.0400000000002,Ex-Ant,
4001,campo verde,2023,MILHO 2ª SAFRA,agricultura empresarial,3406.3700000000003,,752.6,227.85,2529.81,Ex-Ant,
4002,c. novo do parecis,2011,MILHO 2ª SAFRA,agricultura empresarial,824.44,,288.54,43.91,405.65,6000,
4003,c. novo do parecis,2012,MILHO 2ª SAFRA,agricultura empresarial,917.66,,326.54,43.09,484.88,6000,
4004,c. novo do parecis,2013,MILHO 2ª SAFRA,agricultura empresarial,837.17,,338.42,40.06,490.4,6000,
4005,c. novo do parecis,2014,MILHO 2ª SAFRA,agricultura empresarial,977.95,,363.42,25.78,253.38,6000,
4006,c. novo do parecis,2015,MILHO 2ª SAFRA,agricultura empresarial,1148.53,,361.75,38.89,317.61,6000,
4007,c. novo do parecis,2016,MILHO 2ª SAFRA,agricultura empresarial,1345.44,,416.94,45.67,373.18,6000,
4008,c. novo do parecis,2017,MILHO 2ª SAFRA,agricultura empresarial,1487.89,,409.16,52.82,410.53,6000,
4009,c. novo do parecis,2018,MILHO 2ª SAFRA,agricultura empresarial,1420.14,,421.45,47.62,374.12,6000,
4010,c. novo do parecis,2019,MILHO 2ª SAFRA,agricultura empresarial,1563.42,,460.02,46.56,290.32,6000,
4011,c. novo do parecis,2020,MILHO 2ª SAFRA,agricultura empresarial,1753.62,,486.48,49.78,315.42,6000,
4012,c. novo do parecis,2021,MILHO 2ª SAFRA,agricultura empresarial,2165.72,,573.35,42.89,94.27000000000001,Ex-Ant,
4013,c. novo do parecis,2022,MILHO 2ª SAFRA,agricultura empresarial,3345.8999999999996,,717.36,115.71,656.8900000000001,Ex-Ant,
4014,c. novo do parecis,2023,MILHO 2ª SAFRA,agricultura empresarial,3066.82,,664.6,155.21,1353.13,Ex-Ant,
4015,sorriso,2011,MILHO 2ª SAFRA,agricultura empresarial,755.49,,270.07,35.94,398.39,5400,
4016,sorriso,2012,MILHO 2ª SAFRA,agricultura empresarial,928.55,,297.98,38.74,477.05,5400,
4017,sorriso,2013,MILHO 2ª SAFRA,agricultura empresarial,925.58,,308.16,30.18,412.93,5400,
4018,sorriso,2014,MILHO 2ª SAFRA,agricultura empresarial,1379.31,,419.15,44.75,240.73,6000,
4019,sorriso,2015,MILHO 2ª SAFRA,agricultura empresarial,1299.28,,202.46,46.72,285.2,5400,
4020,sorriso,2016,MILHO 2ª SAFRA,agricultura empresarial,1321.83,,233.68,47.55,372.91,5400,
4021,sorriso,2017,MILHO 2ª SAFRA,agricultura empresarial,1328.67,,221.7,49.67,448.01,5400,
4022,sorriso,2018,MILHO 2ª SAFRA,agricultura empresarial,1300.03,,232.88,46.36,410.3,5400,
4023,sorriso,2019,MILHO 2ª SAFRA,agricultura empresarial,1464.52,,246.79,48.33,315.07,5400,
4024,sorriso,2020,MILHO 2ª SAFRA,agricultura empresarial,1981.958,,367.197,31.834487447548508,44.349999999999994,7200,
4025,sorriso,2021,MILHO 2ª SAFRA,agricultura empresarial,2420.49,,456.41999999999996,19.33,37.45,Ex-Ant,
4026,sorriso,2022,MILHO 2ª SAFRA,agricultura empresarial,4408.99,,575.85,208.08,142.94,Ex-Ant,
4027,sorriso,2023,MILHO 2ª SAFRA,agricultura empresarial,3802.4800000000005,,504.94,229.74,298.29,Ex-Ant,
4028,londrina,1999,MILHO 2ª SAFRA,agricultura empresarial,322.98,,,19.34,108.05,3500,66.14
4029,londrina,2000,MILHO 2ª SAFRA,agricultura empresarial,338.45,,,20.46,108.05,3500,67.05
4030,londrina,2001,MILHO 2ª SAFRA,agricultura empresarial,349.25,,,18.68,118.45,3500,72.48
4031,londrina,2002,MILHO 2ª SAFRA,agricultura empresarial,386.35,,,22.31,117.47,3500,74.36
4032,londrina,2003,MILHO 2ª SAFRA,agricultura empresarial,534.68,,,32.65,122.22,3500,105.99
4033,londrina,2004,MILHO 2ª SAFRA,agricultura empresarial,604.9,,,33.41,134.46,3500,116.97
4034,londrina,2005,MILHO 2ª SAFRA,agricultura empresarial,570.08,,,32.75,144.22,3500,111.06
4035,londrina,2006,MILHO 2ª SAFRA,agricultura empresarial,572.67,,,29.51,140.44,3500,125.9
4036,londrina,2007,MILHO 2ª SAFRA,agricultura empresarial,634.3,,,31.34,148.07,3500,133.06
4037,londrina,2008,MILHO 2ª SAFRA,agricultura empresarial,739.56,,,32.93,152.55,3500,138.84
4038,londrina,2009,MILHO 2ª SAFRA,agricultura empresarial,846.44,,,34.17134498438777,266.43,3966,227.73
4039,londrina,2010,MILHO 2ª SAFRA,agricultura empresarial,710.28,,,26.918295682787985,267.01,3966,216.91
4040,londrina,2011,MILHO 2ª SAFRA,agricultura empresarial,778.24,,253.28,33.66,328.92,3966,
4041,londrina,2012,MILHO 2ª SAFRA,agricultura empresarial,793.05,,276.31,31.83,326.84,,
4042,londrina,2013,MILHO 2ª SAFRA,agricultura empresarial,927.64,,294.75,28.97,155.65,3966,
4043,londrina,2014,MILHO 2ª SAFRA,agricultura empresarial,971.2,,305.76,29.97,169.86,3966,
4044,londrina,2015,MILHO 2ª SAFRA,agricultura empresarial,1376.81,,325.67,57.6,609.08,5200,
4045,londrina,2016,MILHO 2ª SAFRA,agricultura empresarial,1444.68,,360.74,60.53,702.77,5200,
4046,londrina,2017,MILHO 2ª SAFRA,agricultura empresarial,1460.7,,343.28,61.27,759.23,5200,
4047,londrina,2018,MILHO 2ª SAFRA,agricultura empresarial,1647.01,,384.27,68.8,1234.49,5200,
4048,londrina,2019,MILHO 2ª SAFRA,agricultura empresarial,2040.49,,359.11,74.3,731.5,5700,
4049,londrina,2020,MILHO 2ª SAFRA,agricultura empresarial,2407.82,,401.27,51.23,741.74,5700,
4050,londrina,2021,MILHO 2ª SAFRA,agricultura empresarial,3030.53,,494.74,34.03,216.8,Ex-Ant,
4051,londrina,2022,MILHO 2ª SAFRA,agricultura empresarial,4967.7,,730.31,230.37,735.78,Ex-Ant,
4052,londrina,2023,MILHO 2ª SAFRA,agricultura empresarial,4348.91,,604.28,256.29,1616.58,Ex-Ant,
4053,campo mourao,1999,MILHO 2ª SAFRA,agricultura empresarial,198.95999999999998,,,8.640000000000004,80.91,3000,30.55
4054,campo mourao,2002,MILHO 2ª SAFRA,agricultura empresarial,278.56,,,11.199999999999996,162.76,3000,38.72
4055,campo mourao,2003,MILHO 2ª SAFRA,agricultura empresarial,314.6,,,11.239999999999998,162.48000000000002,3000,42.13999999999999
4056,campo mourao,2004,MILHO 2ª SAFRA,agricultura empresarial,405.01,,,16.78,201.34,3000,59.449999999999996
4057,campo mourao,2005,MILHO 2ª SAFRA,agricultura empresarial,421.85,,,17.879999999999995,206.41,3000,65.42
4058,campo mourao,2006,MILHO 2ª SAFRA,agricultura empresarial,386.17,,,15.629999999999994,209.48,3000,73.27
4059,campo mourao,2007,MILHO 2ª SAFRA,agricultura empresarial,417.56,,,17.27,212.33,3000,72.12
4060,campo mourao,2008,MILHO 2ª SAFRA,agricultura empresarial,615.23,,,28.01,220.03,3000,84.14
4061,campo mourao,2009,MILHO 2ª SAFRA,agricultura empresarial,428.27,,,13.75,227.04,3000,61.27
4062,campo mourao,2010,MILHO 2ª SAFRA,agricultura empresarial,402.6,,,12.52,245.82,3000,77.75
4063,campo mourao,2011,MILHO 2ª SAFRA,agricultura empresarial,466.61,,128.32,20.62,355.28,3000,
4064,campo mourao,2012,MILHO 2ª SAFRA,agricultura empresarial,437.15,,158.5,15.92,195.6,,
4065,campo mourao,2013,MILHO 2ª SAFRA,agricultura empresarial,436.4,,153.46,15.82,186.39,3000,
4066,campo mourao,2014,MILHO 2ª SAFRA,agricultura empresarial,706.33,,165.69,24.55,334.73,3000,
4067,campo mourao,2015,MILHO 2ª SAFRA,agricultura empresarial,1264.21,,261.46,51.94,948.23,4500,
4068,campo mourao,2016,MILHO 2ª SAFRA,agricultura empresarial,1261.7,,289.87,51.75,1086.07,4500,
4069,campo mourao,2017,MILHO 2ª SAFRA,agricultura empresarial,1219.07,,268.59,50.07,1166.06,4500,
4070,campo mourao,2018,MILHO 2ª SAFRA,agricultura empresarial,1202.53,,303.44,48.67,1058.28,4500,
4071,campo mourao,2019,MILHO 2ª SAFRA,agricultura empresarial,2068.85,,588.47,74.81,818.35,6500,
4072,campo mourao,2020,MILHO 2ª SAFRA,agricultura empresarial,2131.21,,656.01,81.13,1101.15,6500,
4073,campo mourao,2021,MILHO 2ª SAFRA,agricultura empresarial,2821.61,,789.1800000000001,78.64,339.65,Ex-Ant,
4074,campo mourao,2022,MILHO 2ª SAFRA,agricultura empresarial,4275.42,,1051.11,170.15,1259.81,Ex-Ant,
4075,campo mourao,2023,MILHO 2ª SAFRA,agricultura empresarial,3717.13,,913.4200000000001,217.62,2694.92,Ex-Ant,
4076,ubirata,2008,MILHO 2ª SAFRA,agricultura empresarial,906.9,,,43.53303541576696,292.5,4000,95.32
4077,ubirata,2009,MILHO 2ª SAFRA,agricultura empresarial,807.98,,,34.0437031906097,291.61,4000,108.77
4078,ubirata,2010,MILHO 2ª SAFRA,agricultura empresarial,787.32,,,33.0830447211123,292.43,4000,173.02
4079,ubirata,2011,MILHO 2ª SAFRA,agricultura empresarial,592.57,,157.73,-19.14,230.28,4000,
4080,ubirata,2012,MILHO 2ª SAFRA,agricultura empresarial,690.29,,189.75,22.26,229.9,,
4081,ubirata,2013,MILHO 2ª SAFRA,agricultura empresarial,937.47,,198.53,23.58,120.06,4000,
4082,ubirata,2014,MILHO 2ª SAFRA,agricultura empresarial,1121.2,,362.68,36.23,444.72,5700,
4083,ubirata,2015,MILHO 2ª SAFRA,agricultura empresarial,1195.72,,363.58,38.15,693.05,5700,
4084,ubirata,2016,MILHO 2ª SAFRA,agricultura empresarial,1282.98,,403.92,41.32,1013.01,5700,
4085,ubirata,2017,MILHO 2ª SAFRA,agricultura empresarial,1313.0,,379.81,42.16,1095.56,5700,
4086,ubirata,2018,MILHO 2ª SAFRA,agricultura empresarial,1280.57,,423.34,41.61,1246.19,5700,
4087,ubirata,2019,MILHO 2ª SAFRA,agricultura empresarial,1838.59,,403.59,66.7,809.35,5400,
4088,ubirata,2020,MILHO 2ª SAFRA,agricultura empresarial,2222.59,,457.89,42.16,779.41,5400,
4089,ubirata,2021,MILHO 2ª SAFRA,agricultura empresarial,2834.8900000000003,,572.64,24.52,232.1,Ex-Ant,
4090,ubirata,2022,MILHO 2ª SAFRA,agricultura empresarial,4612.8,,849.2700000000001,219.52,1067.97,Ex-Ant,
4091,ubirata,2023,MILHO 2ª SAFRA,agricultura empresarial,4171.639999999999,,781.21,261.69,3117.3900000000003,Ex-Ant,
4092,assis chateaubriand,2019,MILHO 2ª SAFRA,agricultura familiar,2201.1,,357.85,50.18494368978652,642.29,6000,
4093,assis chateaubriand,2020,MILHO 2ª SAFRA,agricultura familiar,2095.15,,363.84,46.31,668.54,6000,
4094,assis chateaubriand,2021,MILHO 2ª SAFRA,agricultura familiar,2692.82,,546.1,48.87,341.09,Ex-Ant,
4095,assis chateaubriand,2022,MILHO 2ª SAFRA,agricultura familiar,4124.14,,778.49,109.54,1112.19,Ex-Ant,
4096,assis chateaubriand,2023,MILHO 2ª SAFRA,agricultura familiar,3420.0699999999997,,686.8499999999999,116.53,3043.88,Ex-Ant,
4097,francisco beltrao,2019,MILHO 2ª SAFRA,agricultura familiar,2183.75,,514.5,61.02502295928557,589.15,6600,
4098,francisco beltrao,2020,MILHO 2ª SAFRA,agricultura familiar,2104.43,,569.08,47.99,595.39,6600,
4099,francisco beltrao,2021,MILHO 2ª SAFRA,agricultura familiar,3050.09,,687.86,36.0,217.28,Ex-Ant,
4100,francisco beltrao,2022,MILHO 2ª SAFRA,agricultura familiar,5225.32,,912.0,205.99,2111.66,Ex-Ant,
4101,francisco beltrao,2023,MILHO 2ª SAFRA,agricultura familiar,4383.84,,1066.08,151.53539870522582,4914.04347107438,7000,
4102,vilhena,2015,MILHO 2ª SAFRA,agricultura empresarial,1266.26,,306.07,56.21,108.81,4500,
4103,vilhena,2016,MILHO 2ª SAFRA,agricultura empresarial,1326.31,,272.32,58.56,151.56,4500,
4104,vilhena,2017,MILHO 2ª SAFRA,agricultura empresarial,1257.8,,317.22,60.43,163.5,4500,
4105,vilhena,2018,MILHO 2ª SAFRA,agricultura empresarial,1327.16,,225.84,56.7,147.44,4500,
4106,vilhena,2019,MILHO 2ª SAFRA,agricultura empresarial,1493.71,,240.3,52.95,113.0,4500,
4107,assis,2019,MILHO 2ª SAFRA,agricultura familiar,1927.95,,394.45,54.110508912133646,503.71000000000004,4500,
4108,assis,2020,MILHO 2ª SAFRA,agricultura familiar,1824.26,,402.78,53.09,503.55,4500,
4109,assis,2021,MILHO 2ª SAFRA,agricultura familiar,2102.1000000000004,,491.12,33.81,147.12,Ex-Ant,
4110,assis,2022,MILHO 2ª SAFRA,agricultura familiar,4506.26,,663.3,204.6,509.49,Ex-Ant,
4111,assis,2023,MILHO 2ª SAFRA,agricultura familiar,3669.4700000000003,,626.69,307.35,1733.81,Ex-Ant,
4112,pedro afonso,2015,MILHO 2ª SAFRA,agricultura empresarial,1206.62,,343.77,24.55,546.86,5400,
4113,pedro afonso,2016,MILHO 2ª SAFRA,agricultura empresarial,1352.33,,384.9,27.46,610.06,5400,
4114,pedro afonso,2017,MILHO 2ª SAFRA,agricultura empresarial,1292.33,,379.75,26.3,291.28,5400,
4115,pedro afonso,2018,MILHO 2ª SAFRA,agricultura empresarial,1255.19,,359.65,25.46,270.2,5400,
4116,pedro afonso,2019,MILHO 2ª SAFRA,agricultura empresarial,1372.24,,396.47,28.02,204.26,5400,
4117,pedro afonso,2020,MILHO 2ª SAFRA,agricultura empresarial,1491.69,,417.67,16.0,233.36,5400,
4118,pedro afonso,2021,MILHO 2ª SAFRA,agricultura empresarial,1496.6299999999999,,488.96,7.51,92.36,Ex-Ant,
4119,pedro afonso,2022,MILHO 2ª SAFRA,agricultura empresarial,3482.37,,615.79,92.69,262.09000000000003,Ex-Ant,
4120,pedro afonso,2023,MILHO 2ª SAFRA,agricultura empresarial,3601.2300000000005,,462.98,77.95,542.65,Ex-Ant,
4121,crateus,2023,MILHO 2ª SAFRA,agricultura empresarial,1291.4099999999999,,76.99000000000001,47.46498857235648,117.23,1800,
4122,marechal candido rondon,2023,MILHO 2ª SAFRA,agricultura familiar,4248.679999999999,,975.6899999999999,150.95628066785412,3410.24,5500,
4123,pouso alegre,2012,BATATA DOCE,agricultura familiar,4292.75,,,181.57015290843373,,12400,1439.8
4124,pouso alegre,2013,BATATA DOCE,agricultura familiar,4710.3,,,167.328617009516,,12400,1569.44
4125,pouso alegre,2014,BATATA DOCE,agricultura familiar,5301.66,,,299.16375482659225,,12400,1569.44
4126,pouso alegre,2015,BATATA DOCE,agricultura familiar,5707.07,,,375.7643655225431,,12400,1625.23
4127,pouso alegre,2016,BATATA DOCE,agricultura familiar,6380.31,,,459.79439596246533,,12400,1913.19
4128,pouso alegre,2017,BATATA DOCE,agricultura familiar,6380.31,,,459.79439596246533,,12400,1913.19
4129,marianapimentel,2012,BATATA DOCE,,3551.69,,,162.64836421375622,,14000,269.81
4130,marianapimentel,2013,BATATA DOCE,,3750.58,,,148.4239968782178,,14000,278.36
